,saleamt,saleTransDate,identifier.Id,identifier.fips,identifier.apn,identifier.attomId,lot.lotSize1,address.country,address.countrySubd,address.line1,address.line2,address.locality,address.matchCode,address.oneLine,address.postal1,address.postal2,address.postal3,location.accuracy,location.latitude,location.longitude,location.distance,location.geoid,location.geoIdV4.CO,location.geoIdV4.CS,location.geoIdV4.DB,location.geoIdV4.N4,location.geoIdV4.SB,location.geoIdV4.ZI,summary.propclass,summary.propsubtype,summary.proptype,summary.yearbuilt,summary.propLandUse,summary.propIndicator,building.size.universalsize,building.rooms.bathstotal,building.rooms.beds,vintage.lastModified,vintage.pubDate,identifier.apnOrig,location.geoIdV4.PL
30,,,148266,34029,0701386000000010        C512,148266,0.1106061,US,NJ,2018 SAWMILL RD # 512,"BRICK, NJ 08724",BRICK,ExaStr,"2018 SAWMILL RD # 512, BRICK, NJ 08724",08724,3323,C038,Rooftop,40.106324,-74.109967,0.0,"CO34029, CS3407420, DB3402220, RS0000416311, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,13a27d1e870d4b35ac76fd6f8b54a80c,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1988.0,CONDOMINIUM,11,1224,2.0,2.0,,,0701386000000010C512,
31,600000.0,2016-12-30,148268,34029,07  01349-  25-00003,148268,0.515404,US,NJ,337 HERBERTSVILLE RD,"BRICK, NJ 08724",BRICK,ExaStr,"337 HERBERTSVILLE RD, BRICK, NJ 08724",08724,1763,C025,Rooftop,40.096399,-74.099136,0.0,"CO34029, CS3407420, DB3402220, SB0000147987, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,92b7e3a00ec3da5d1339fc2f573358a5",bbf1588b6024916eaa79f0b79f8d4121,Commercial,Commercial,COMMERCIAL (NEC),,COMMERCIAL (NEC),20,5133,,,2019-07-31,2019-07-31,,
32,199000.0,2002-06-14,158834,34029,07  01258-0000-00017,158834,0.2022039,US,NJ,801 SMITH RD,"BRICK, NJ 08724",BRICK,ExaStr,"801 SMITH RD, BRICK, NJ 08724",08724,2195,C066,Rooftop,40.094816,-74.113049,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1987.0,SFR,10,1222,2.0,3.0,2022-11-09,2022-11-09,,
33,310000.0,2010-07-30,182076,34029,07  01218-0000-00867,182076,0.2754821,US,NJ,520 4TH AVE,"BRICK, NJ 08724",BRICK,ExaStr,"520 4TH AVE, BRICK, NJ 08724",08724,1534,C025,Rooftop,40.101332,-74.109422,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1920.0,SFR,10,1224,2.0,3.0,2022-10-05,2022-10-05,,
34,280000.0,2003-08-12,184720,34029,07  01422-  06-00007,184720,0.4614325,US,NJ,624 KNOLLWOOD TER,"BRICK, NJ 08724",BRICK,ExaStr,"624 KNOLLWOOD TER, BRICK, NJ 08724",08724,1187,R002,Rooftop,40.115729,-74.109416,0.0,"CO34029, CS3407420, DB3402220, RS0000315036, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,991b31ca93d40e3c123e04d2862f1c05,"77f11cd01f2162689f97758fc8213ad1,92b7e3a00ec3da5d1339fc2f573358a5",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1984.0,SFR,10,2464,3.0,4.0,2022-10-29,2022-10-29,,
35,425000.0,2012-01-06,186864,34029,07  01434-0000-00002,186864,0.3421028,US,NJ,1161 BURNT TAVERN RD,"BRICK, NJ 08724",BRICK,ExaStr,"1161 BURNT TAVERN RD, BRICK, NJ 08724",08724,1472,C064,Rooftop,40.096649,-74.140672,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Commercial,Commercial,COMMERCIAL (NEC),,COMMERCIAL (NEC),20,1926,,,2018-01-12,2018-01-12,,
36,269656.0,,199858,34029,07  01210-  15-00002-0000-C1402,199858,,US,NJ,1402 GARDENIA DR,"BRICK, NJ 08724",BRICK,ExaStr,"1402 GARDENIA DR, BRICK, NJ 08724",08724,0720,C069,Rooftop,40.096000,-74.127300,0.0,"CO34029, CS3407420, DB3402220, RS0004804669, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,fb246c804c119eb6965988f247ca44e3,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1997.0,CONDOMINIUM,11,1567,3.0,3.0,2022-04-18,2022-04-18,,
37,144900.0,2000-01-18,220252,34029,07  00902-  11-00009,220252,0.2066116,US,NJ,404 NOTTINGHAM DR,"BRICK, NJ 08724",BRICK,ExaStr,"404 NOTTINGHAM DR, BRICK, NJ 08724",08724,3856,C047,Rooftop,40.073311,-74.100629,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1956.0,SFR,10,1246,2.0,3.0,2022-10-29,2022-10-29,,
38,215000.0,2002-12-16,224243,34029,07  01429-0000-00017-0000-C103,224243,0.1980946,US,NJ,3 CHERRYWOOD CIR,"BRICK, NJ 08724",BRICK,ExaStr,"3 CHERRYWOOD CIR, BRICK, NJ 08724",08724,5201,C064,Rooftop,40.098573,-74.137686,0.0,"CO34029, CS3407420, DB3402220, RS0000322113, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,91fbfc4b7ae129b96e0484a80b723dac,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1991.0,CONDOMINIUM,11,1914,,,2022-10-31,2022-10-31,,
39,305000.0,2007-08-27,224318,34029,07  01419-  15-00083,224318,0.137741,US,NJ,598 ALABAMA AVE,"BRICK, NJ 08724",BRICK,ExaStr,"598 ALABAMA AVE, BRICK, NJ 08724",08724,1231,R001,Rooftop,40.110722,-74.125136,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,9efd052de2574adee8539ca648939692,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1970.0,SFR,10,1372,2.0,3.0,2022-10-28,2022-10-28,,
40,298000.0,2005-05-11,240776,34029,07  00755-  04-00029,240776,0.2456382,US,NJ,31 PINEWOOD DR,"BRICK, NJ 08724",BRICK,ExaStr,"31 PINEWOOD DR, BRICK, NJ 08724",08724,2813,C075,Rooftop,40.080179,-74.145883,0.0,"CO34029, CS3407420, DB3402220, SB0000144451, SB0000144452, SB0000153443, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"bb58d056aee886031f512c14238dc9c7,f146504ac194611bf59e014407076e23,681c3bc82fe62433d1700c700297f7f5",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1965.0,SFR,10,1360,2.0,2.0,2022-09-07,2022-09-07,,
41,321000.0,2012-11-16,244870,34029,07  01216-0000-01034-  01,244870,0.25,US,NJ,516 6TH AVE,"BRICK, NJ 08724",BRICK,ExaStr,"516 6TH AVE, BRICK, NJ 08724",08724,1544,C066,Rooftop,40.099933,-74.109852,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,2010.0,SFR,10,2215,3.0,3.0,2022-08-25,2022-08-25,,
42,580000.0,2021-05-26,254019,34029,07  01033-  03-00030,254019,0.3486915,US,NJ,72 OAK KNOLL DR,"BRICK, NJ 08724",BRICK,ExaStr,"72 OAK KNOLL DR, BRICK, NJ 08724",08724,2762,C030,Rooftop,40.082183,-74.094871,0.0,"CO34029, CS3407420, DB3402220, RS0000328510, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,56853d0bb8b497aefe6ddf8cd56b6bc1,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1986.0,SFR,10,1395,1.0,3.0,2022-10-05,2022-10-05,,
43,252000.0,2007-10-15,256926,34029,07  01053-0000-00015,256926,0.1606979,US,NJ,115 COOLIDGE DR,"BRICK, NJ 08724",BRICK,ExaStr,"115 COOLIDGE DR, BRICK, NJ 08724",08724,2703,C016,Rooftop,40.079899,-74.106253,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1980.0,SFR,10,1188,2.0,3.0,2023-04-14,2023-04-14,,
44,119900.0,,274685,34029,07  01397-  22-00100,274685,0.1491965,US,NJ,500 NEW JERSEY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"500 NEW JERSEY AVE, BRICK, NJ 08724",08724,1414,R001,Rooftop,40.105519,-74.119629,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,9efd052de2574adee8539ca648939692,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1992.0,SFR,10,1598,2.0,3.0,2020-09-03,2020-09-03,,
45,290000.0,2017-01-04,288614,34029,07  01175-0000-00019,288614,0.2043159,US,NJ,36 MELODY AVE,"BRICK, NJ 08724",BRICK,ExaStr,"36 MELODY AVE, BRICK, NJ 08724",08724,8117,C079,Rooftop,40.082060,-74.132896,0.0,"CO34029, CS3407420, DB3402220, RS0004932488, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,d4bb66afe0989dc96074e647f0064057,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1976.0,SFR,10,1872,2.0,3.0,2022-11-10,2022-11-10,,
46,226500.0,2010-04-27,288727,34029,07  00902-  39-00014,288727,0.2295684,US,NJ,103 ORION DR,"BRICK, NJ 08724",BRICK,ExaStr,"103 ORION DR, BRICK, NJ 08724",08724,3926,C022,Rooftop,40.065947,-74.098686,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1957.0,SFR,10,800,1.0,2.0,2022-10-31,2022-10-31,,
47,283900.0,2017-03-23,299642,34029,07  01404-  03-00139,299642,0.1790634,US,NJ,588 KAREN LN,"BRICK, NJ 08724",BRICK,ExaStr,"588 KAREN LN, BRICK, NJ 08724",08724,1216,R001,Rooftop,40.111269,-74.121916,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,9efd052de2574adee8539ca648939692,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1963.0,SFR,10,1474,2.0,4.0,2019-09-07,2019-09-07,,
48,133000.0,2016-09-28,321281,34029,07  00757-0000-00001-0000-C0401,321281,0.1182048,US,NJ,401 SANDRA PL,"BRICK, NJ 08724",BRICK,ExaStr,"401 SANDRA PL, BRICK, NJ 08724",08724,7042,C031,Rooftop,40.091286,-74.148951,0.0,"CO34029, CS3407420, DB3402220, RS0000275465, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,c832aaece9072e3017e5d7b71b8cfeeb,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1984.0,CONDOMINIUM,11,1088,2.0,2.0,2018-12-03,2018-12-03,,
49,120000.0,,322321,34029,07  01256-  16-00001,322321,0.5224977,US,NJ,406 N LAKE DR,"BRICK, NJ 08724",BRICK,ExaStr,"406 N LAKE DR, BRICK, NJ 08724",08724,1522,C066,Rooftop,40.097459,-74.109598,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1920.0,SFR,10,2244,2.0,3.0,2022-09-09,2022-09-09,,
50,195000.0,2007-08-31,324222,34029,07  01043-0000-00019,324222,0.1147842,US,NJ,19 COOLIDGE DR,"BRICK, NJ 08724",BRICK,ExaStr,"19 COOLIDGE DR, BRICK, NJ 08724",08724,3203,C016,Rooftop,40.077184,-74.105585,0.0,"CO34029, CS3407420, DB3402220, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1958.0,SFR,10,648,1.0,2.0,2022-11-02,2022-11-02,,
51,325000.0,2020-02-21,324373,34029,07  01420-  16-00007,324373,0.1606979,US,NJ,618 ILLINOIS AVE,"BRICK, NJ 08724",BRICK,ExaStr,"618 ILLINOIS AVE, BRICK, NJ 08724",08724,1214,R001,Rooftop,40.111772,-74.123921,0.0,"CO34029, CS3407420, DB3402220, RS0000288166, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,9efd052de2574adee8539ca648939692,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1967.0,SFR,10,1548,2.0,4.0,2022-10-05,2022-10-05,,
52,319000.0,2019-02-15,360570,34029,07  01108-  06-00014,360570,0.1384298,US,NJ,18 RED MAPLE DR,"BRICK, NJ 08724",BRICK,ExaStr,"18 RED MAPLE DR, BRICK, NJ 08724",08724,2088,C085,Rooftop,40.092480,-74.126590,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1994.0,SFR,10,1526,3.0,3.0,2019-04-05,2019-04-05,,
53,270000.0,2006-07-26,360580,34029,07  01033-  05-00013,360580,0.2317034,US,NJ,3 LEEDS CT,"BRICK, NJ 08724",BRICK,ExaStr,"3 LEEDS CT, BRICK, NJ 08724",08724,4011,C030,Rooftop,40.081316,-74.095278,0.0,"CO34029, CS3407420, DB3402220, RS0000328510, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,56853d0bb8b497aefe6ddf8cd56b6bc1,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1985.0,SFR,10,1248,2.0,3.0,2022-10-05,2022-10-05,,
54,312900.0,,371743,34029,07  01081-  93-00004,371743,0.1721763,US,NJ,453 17TH AVE,"BRICK, NJ 08724",BRICK,ExaStr,"453 17TH AVE, BRICK, NJ 08724",08724,2644,C046,Rooftop,40.087283,-74.106485,0.0,"CO34029, CS3407420, DB3402220, SB0000147989, SB0000147990, SB0000149789, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1960.0,SFR,10,864,1.0,3.0,2018-05-13,2018-05-13,,
55,385000.0,2021-07-28,391662,34029,07  00902-  39-00006,391662,0.2295684,US,NJ,108 CANIS DR,"BRICK, NJ 08724",BRICK,ExaStr,"108 CANIS DR, BRICK, NJ 08724",08724,3917,C022,Rooftop,40.065391,-74.098681,0.0,"CO34029, CS3407420, DB3402220, RS0004843066, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,536fa5f73910cb1b3537a4bed2b649ba,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1957.0,SFR,10,1320,1.0,3.0,2022-08-19,2022-08-19,,
56,141500.0,2019-07-02,410388,34029,07  01429-  02-00002-0000-C0282,410388,0.1107897,US,NJ,282 TABETHA CT,"BRICK, NJ 08724",BRICK,ExaStr,"282 TABETHA CT, BRICK, NJ 08724",08724,7138,C073,Rooftop,40.102989,-74.140902,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1024,2.0,2.0,2019-08-07,2019-08-07,,
57,,,410429,34029,0701383000000007        C097,410429,0.1640037,US,NJ,66 BREEZE CT # 97,"BRICK, NJ 08724",BRICK,ExaStr,"66 BREEZE CT # 97, BRICK, NJ 08724",08724,1330,C035,Rooftop,40.109060,-74.101225,0.0,"CO34029, CS3407420, DB3402220, RS0000290036, SB0000147987, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,467421ade1d560788338801d20dcc421,"77f11cd01f2162689f97758fc8213ad1,92b7e3a00ec3da5d1339fc2f573358a5",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1977.0,CONDOMINIUM,11,888,1.0,1.0,,,0701383000000007C097,
58,419000.0,2005-09-28,414693,34029,07  01025-0000-00011-  01,414693,1.07,US,NJ,101 WATERS EDGE CT,"BRICK, NJ 08724",BRICK,ExaStr,"101 WATERS EDGE CT, BRICK, NJ 08724",08724,3900,C047,Rooftop,40.074575,-74.092101,0.0,"CO34029, CS3407420, DB3402220, RS0000380541, SB0000140917, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,53bd123c0708f40f4ccacec2a40fc6a4",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1997.0,SFR,10,2084,2.0,4.0,2022-10-27,2022-10-27,,
59,280000.0,2022-08-12,422210,34029,07  01429-  02-00002-0000-C0514,422210,0.1278926,US,NJ,514 LINDA CT,"BRICK, NJ 08724",BRICK,ExaStr,"514 LINDA CT, BRICK, NJ 08724",08724,7151,C073,Rooftop,40.103829,-74.139017,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1200,2.0,2.0,2022-10-04,2022-10-04,,
60,100000.0,2014-08-01,482762,34029,07  01386-0000-00018-0000-C0164,482762,0.1294995,US,NJ,164 GREENWOOD LOOP RD,"BRICK, NJ 08724",BRICK,ExaStr,"164 GREENWOOD LOOP RD, BRICK, NJ 08724",08724,1259,C056,Rooftop,40.107168,-74.115506,0.0,"CO34029, CS3407420, DB3402220, RS0000415491, SB0000147987, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,767ceac9942c698ce821627fae665002,"77f11cd01f2162689f97758fc8213ad1,92b7e3a00ec3da5d1339fc2f573358a5",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1974.0,CONDOMINIUM,11,1008,2.0,2.0,2023-04-14,2023-04-14,,
61,455000.0,2022-04-21,482826,34029,07  01210-  26-00005,482826,0.1294077,US,NJ,81 BYRON RD,"BRICK, NJ 08724",BRICK,ExaStr,"81 BYRON RD, BRICK, NJ 08724",08724,0739,C064,Rooftop,40.098871,-74.135038,0.0,"CO34029, CS3407420, DB3402220, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,2000.0,SFR,10,1612,2.0,2.0,2022-05-10,2022-05-10,,
62,300000.0,2007-05-18,501480,34029,07  01210-  03-00205,501480,0.1205923,US,NJ,101 MANSFIELD DR,"BRICK, NJ 08724",BRICK,ExaStr,"101 MANSFIELD DR, BRICK, NJ 08724",08724,4908,C049,Rooftop,40.102290,-74.129127,0.0,"CO34029, CS3407420, DB3402220, RS0000435668, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,cf83248d42a0d173fb62788665bc9399,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1986.0,SFR,10,1498,2.0,2.0,2022-10-31,2022-10-31,,
63,100000.0,2017-04-10,501482,34029,0701108000000003        C300,501482,0.1193067,US,NJ,83 BRANDYWINE CT # 300,"BRICK, NJ 08724",BRICK,ExaStr,"83 BRANDYWINE CT # 300, BRICK, NJ 08724",08724,2070,C085,Rooftop,40.089083,-74.120880,0.0,"CO34029, CS3407420, DB3402220, RS0000059002, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,303c5e5c661bb217f10d48e56c8b4db9,"77f11cd01f2162689f97758fc8213ad1,475ef681997e7335410adec0f217cb1f",bbf1588b6024916eaa79f0b79f8d4121,Condominium (residential),Residential,CONDOMINIUM,1987.0,CONDOMINIUM,11,1080,2.0,2.0,2020-01-30,2020-01-30,0701108000000003C300,
64,265000.0,2019-05-13,518651,34029,07  01447-  05-00013,518651,0.2755051,US,NJ,10 BARBARA LN,"BRICK, NJ 08724",BRICK,ExaStr,"10 BARBARA LN, BRICK, NJ 08724",08724,7001,C031,Rooftop,40.097563,-74.150824,0.0,"CO34029, CS3407420, DB3402220, SB0000142672, SB0000147989, SB0000147990, ZI08724",b3490602dba74b013418ee57d5a39808,3108bc332e018a9c86c5a13906a49255,35f6b790c4ff5e14bd7e24453b95b8b7,,"77f11cd01f2162689f97758fc8213ad1,aa39c0905ea65584fc4c1d0bfa43c9c3",bbf1588b6024916eaa79f0b79f8d4121,Single Family Residence / Townhouse,Residential,SFR,1958.0,SFR,10,1000,1.0,3.0,2022-10-05,2022-10-05,,
